xvar,est,lb,hb
16.1,1.2014422782543295,1.1955838407806059,1.2073171615265335
16.15,1.2026113689816875,1.1967236817893074,1.208515633504143
16.2,1.2037809577369816,1.1978640946519385,1.2097145294619485
16.25,1.2049510301400326,1.1990050654464528,1.2109138345518227
16.3,1.2061215717791416,1.200146580194309,1.2121135339193272
16.35,1.207292568211199,1.2012886248599797,1.2133136127043564
16.4,1.2084640049617614,1.202431185350549,1.214514056041727
16.45,1.209635867525125,1.2035742475152598,1.2157148490617897
16.5,1.210808141364418,1.2047177971450889,1.2169159768910565
16.55,1.2119808119116793,1.2058618199722677,1.218117424652835
16.6,1.2131538645679587,1.2070063016698378,1.2193191774678305
16.65,1.2143272847033992,1.208151227851209,1.2205212204548312
16.7,1.2155010576573235,1.2092965840696657,1.2217235387313388
16.75,1.216675168738322,1.210442355817922,1.2229261174142012
16.8,1.2178496032243695,1.2115885285276364,1.224128941620332
16.85,1.219024346362874,1.2127350875689273,1.2253319964673277
16.9,1.2201993833708114,1.2138820182498955,1.226535267074192
16.95,1.2213746994348107,1.21502930581613,1.227738738561989
17.0,1.2225502797112437,1.2161769354502099,1.2289423960545514
17.05,1.2237261093263194,1.2173248922712312,1.2301462246791908
17.1,1.224902173376193,1.2184731613342468,1.2313502095673894
17.15,1.2260784569270777,1.2196217276298125,1.232554335855539
17.2,1.2272549450153138,1.2207705760834409,1.2337585886856437
17.25,1.2284316226474976,1.2219196915550856,1.2349629532060546
17.3,1.2296084748005864,1.223069058838616,1.2361674145722277
17.35,1.2307854864219823,1.2242186626612923,1.2373719579474551
17.4,1.231962642429653,1.2253684876832287,1.2385765685036132
17.45,1.233139927712247,1.2265185184968466,1.239781231421928
17.5,1.2343173271291803,1.2276687396263302,1.2409859318937524
17.55,1.235494825510767,1.2288191355270812,1.24219065512134
17.6,1.2366724076583056,1.2299696905851667,1.2433953863185971
17.65,1.23785005834422,1.231120389116751,1.2446001107119204
17.7,1.2390277623121617,1.2322712153675388,1.2458048135409487
17.75,1.2402055042770994,1.2334221535121828,1.247009480059388
17.8,1.2413832689254671,1.234573187653765,1.2482140955358134
17.85,1.242561040915267,1.2357243018231454,1.2494186452544869
17.9,1.2437388048761806,1.2368754799784532,1.2506231145161744
17.95,1.2449165454096958,1.238026706004439,1.2518274886389715
18.0,1.2460942470892238,1.2391779637119305,1.2530317529591526
18.05,1.2472718944602121,1.2403292368372143,1.2542358928319877
18.1,1.2484494720402766,1.2414805090414265,1.2554398936326017
18.15,1.2496269643193092,1.2426317639100044,1.2566437407568205
18.2,1.2508043557596134,1.2437829849520068,1.2578474196220433
18.25,1.2519816307960348,1.2449341555995763,1.259050915668062
18.3,1.25315877383605,1.2460852592072726,1.2602542143579818
18.35,1.2543357692599446,1.2472362790515084,1.2614573011790449
18.4,1.2555126014208973,1.2483871983298869,1.2626601616435464
18.45,1.2566892546451318,1.2495380001606071,1.2638627812896719
18.5,1.2578657132320221,1.2506886675818496,1.2650651456824236
18.55,1.2590419614542598,1.2518391835511424,1.2662672404144724
18.6,1.2602179835579497,1.252989530944728,1.267469051107079
18.65,1.2613937637627486,1.2541396925569541,1.268670563410963
18.7,1.262569286262009,1.2552896510996356,1.269871763007212
18.75,1.2637445352229066,1.2564393892014418,1.2710726356081823
18.8,1.2649194947865812,1.25758888940725,1.2722731669584015
18.85,1.2660941490682476,1.2587381341775221,1.2734733428354568
18.9,1.267268482157358,1.2598871058876866,1.2746731490509213
18.95,1.2684424781177297,1.2610357868275035,1.275872571451248
