city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Moscow,ssp245,2053,Russia,69685223.412,7.153013618814058,1234739.0934670758,617369.5467335379,1852108.640200472,3946226.142720638,2901636.869647647,4990815.415793964,1177299502.009316,799643370.0492352,1554955633.96938
Moscow,ssp245,2054,Russia,69685223.412,7.177725809693467,1256718.9370211968,628359.4685105984,1885078.4055316325,4016473.722719695,2953289.5019998434,5079657.9434397565,1198256851.6287043,813877985.4961468,1582635717.7612393
Moscow,ssp245,2055,Russia,69685223.412,7.205547139531166,1280494.5967818962,640247.2983909481,1920741.895172703,4092460.731314776,3009162.302437327,5175759.160192358,1220926476.7699623,829275609.8175542,1612577343.7224169
Moscow,ssp245,2056,Russia,69685223.412,7.238149504300436,1306265.6098150488,653132.8049075244,1959398.414722492,4174824.8889688486,3069724.183065364,5279925.594872509,1245498632.1109395,845965467.4728886,1645031796.7490375
Moscow,ssp245,2057,Russia,69685223.412,7.274194828539371,1334252.1457682368,667126.0728841184,2001378.2186521848,4264269.857875174,3135492.5425553084,5393047.173195216,1272183245.0910711,864090145.0213577,1680276345.1608334
Moscow,ssp245,2058,Russia,69685223.412,7.311343791577355,1365427.5180909808,682713.7590454904,2048141.27713633,4363906.347818792,3208754.6675138487,5519058.028123908,1301908350.9897854,884279981.0107138,1719536720.9688568
Moscow,ssp245,2059,Russia,69685223.412,7.34866829078805,1399284.3101338188,699642.1550669094,2098926.465200588,4472112.655187641,3288318.128814516,5655907.181561054,1334190137.9863749,906206361.5970412,1762173914.375698
Moscow,ssp245,2060,Russia,69685223.412,7.386605556565673,1433611.8434291363,716805.9217145682,2150417.7651435887,4581823.451599425,3368987.832058469,5794659.0711406525,1366920767.531994,928437604.2579244,1805403930.806089
Moscow,ssp245,2061,Russia,69685223.412,7.425032820901139,1465603.968303689,732801.9841518445,2198405.9524553926,4684070.282698545,3444169.325513696,5923971.239883592,1397424630.9654193,949156386.6185678,1845692875.3123107
Moscow,ssp245,2062,Russia,69685223.412,7.464020476873961,1494080.603610088,747040.301805044,2241120.905414979,4775081.609137796,3511089.4184837067,6039073.799792061,1424576544.0639174,967598462.9604876,1881554625.1673431
Moscow,ssp245,2063,Russia,69685223.412,7.503253182422675,1518703.7872540122,759351.8936270061,2278055.6808808907,4853777.304063828,3568953.9000469632,6138600.708080864,1448054266.6008174,983544961.823726,1912563571.3779244
Moscow,ssp245,2064,Russia,69685223.412,7.5406211931101055,1537886.3216275412,768943.1608137706,2306829.4824411715,4915084.68392155,3614032.8558246833,6216136.512018601,1466344436.795235,995967980.1874322,1936720893.4030583
Moscow,ssp245,2065,Russia,69685223.412,7.573573117127808,1550771.9863309923,775385.9931654963,2326157.9794963486,4956267.268313807,3644314.16787781,6268220.368749953,1478630665.2937877,1004313011.4602816,1952948319.1273053
Moscow,ssp245,2066,Russia,69685223.412,7.6004865535010175,1558632.8917473091,779316.4458736546,2337949.337620823,4981390.722024353,3662787.2956061354,6299994.148442638,1486125884.389812,1009403901.4563948,1962847867.3232555
