city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Amsterdam,ssp585,2083,Netherlands,14327401.5,13.48968570349853,194262341.21343446,42578.04738924929,53588.189459489324,31567.905319009253,632.4095990219403,414.3654829023287,850.4537151415518,5404481539.138718,2702240769.569359,8106722308.7080765,14327401.5
Amsterdam,ssp585,2084,Netherlands,14327401.5,13.613851004547177,201646592.64485064,44196.513456409,55813.58030183392,32579.446610984072,656.4485942160138,426.38498049936544,886.5122079326622,5609915337.023392,2804957668.511696,8414873005.535088,14327401.5
Amsterdam,ssp585,2085,Netherlands,14327401.5,13.610167387813739,201495320.60420674,44163.35794065143,55767.99146766727,32558.724413635595,655.9561370059891,426.13875189435305,885.7735221176251,5605706868.485738,2802853434.242869,8408560302.728607,14327401.5
Amsterdam,ssp585,2086,Netherlands,14327401.5,13.673013977534453,205245011.40883976,44985.20798002305,56898.035271803245,33072.380688242854,668.1630343562526,432.2422005694849,904.0838681430205,5710025258.784815,2855012629.3924074,8565037888.177222,14327401.5
Amsterdam,ssp585,2087,Netherlands,14327401.5,13.723943647596744,206869832.38680416,45341.33312587826,57387.70734735416,33294.95890440236,673.4525432581761,434.8869550204465,912.0181314959054,5755228641.617339,2877614320.8086696,8632842962.426008,14327401.5
Amsterdam,ssp585,2088,Netherlands,14327401.5,13.827366211796832,214825575.01156914,47085.05753678565,59785.328412351824,34384.786661219485,699.3519943397507,447.8366805612339,950.8673081182676,5976561628.119534,2988280814.059767,8964842442.1793,14327401.5
Amsterdam,ssp585,2089,Netherlands,14327401.5,13.806316124829221,211222963.6241406,46295.4440820068,58699.6099120309,33891.278251982694,687.6239053610823,441.9726360718996,933.275174650265,5876335065.346593,2938167532.6732965,8814502598.01989,14327401.5
Amsterdam,ssp585,2090,Netherlands,14327401.5,13.868788915372269,214003713.46607032,46904.92349941606,59537.64411096863,34272.20288786348,696.6764725314895,446.4989196571032,946.8540254058755,5953697003.289878,2976848501.644939,8930545504.934816,14327401.5
Amsterdam,ssp585,2091,Netherlands,14327401.5,13.967836208758088,220845412.72051764,48404.47402093875,61599.526078062336,35209.42196381517,718.9492210997776,457.63529394124737,980.2631482583079,6144036711.367274,3072018355.683637,9216055067.05091,14327401.5
Amsterdam,ssp585,2092,Netherlands,14327401.5,13.84712690703316,214693550.5492227,47056.12066832616,59745.54021822003,34366.7011184323,698.9221964861263,447.6217816344217,950.2226113378308,5972888637.43586,2986444318.71793,8959332956.15379,14327401.5
